site_name,source,source_url,latitude,longitude,source_file,site_type
111m,archaeogeodesy.org,,-10.710911,-69.313807,archaeogeodesy_peru.csv,
111m,archaeogeodesy.org,,-10.208410,-67.546153,archaeogeodesy_peru.csv,
111m,archaeogeodesy.org,,-10.520187,-67.707380,archaeogeodesy_peru.csv,
1121m,archaeogeodesy.org,,-15.037066,-64.227942,archaeogeodesy_peru.csv,
1121m,archaeogeodesy.org,,-14.610218,-64.818319,archaeogeodesy_peru.csv,
1123m,archaeogeodesy.org,,-14.502738,-64.554802,archaeogeodesy_peru.csv,
1123m,archaeogeodesy.org,,-8.860630,-67.015462,archaeogeodesy_peru.csv,
1124m,archaeogeodesy.org,,-14.792291,-64.384634,archaeogeodesy_peru.csv,
1125m,archaeogeodesy.org,,-14.952475,-64.709756,archaeogeodesy_peru.csv,
1126m,archaeogeodesy.org,,-14.670394,-65.731278,archaeogeodesy_peru.csv,
1127m,archaeogeodesy.org,,-15.502054,-65.741369,archaeogeodesy_peru.csv,
1128m,archaeogeodesy.org,,-15.093003,-64.360980,archaeogeodesy_peru.csv,
112m,archaeogeodesy.org,,-15.305656,-65.760446,archaeogeodesy_peru.csv,
112m,archaeogeodesy.org,,-15.208160,-65.739414,archaeogeodesy_peru.csv,
112m,archaeogeodesy.org,,-10.002897,-67.494392,archaeogeodesy_peru.csv,
112m,archaeogeodesy.org,,-9.482624,-67.373630,archaeogeodesy_peru.csv,
1130m,archaeogeodesy.org,,-14.737409,-64.289303,archaeogeodesy_peru.csv,
1131m,archaeogeodesy.org,,-14.979833,-65.632921,archaeogeodesy_peru.csv,
1132m,archaeogeodesy.org,,-14.888553,-64.534409,archaeogeodesy_peru.csv,
1133m,archaeogeodesy.org,,-13.352858,-63.611078,archaeogeodesy_peru.csv,
1133m,archaeogeodesy.org,,-15.176628,-65.618168,archaeogeodesy_peru.csv,
1133m,archaeogeodesy.org,,-15.061701,-65.847258,archaeogeodesy_peru.csv,
1134m,archaeogeodesy.org,,-14.872140,-64.597334,archaeogeodesy_peru.csv,
1134m,archaeogeodesy.org,,-15.416245,-64.449192,archaeogeodesy_peru.csv,
1135m,archaeogeodesy.org,,-14.770105,-64.397134,archaeogeodesy_peru.csv,
1136m,archaeogeodesy.org,,-13.348972,-63.611071,archaeogeodesy_peru.csv,
1136m,archaeogeodesy.org,,-13.647572,-63.702954,archaeogeodesy_peru.csv,
1137m,archaeogeodesy.org,,-14.789199,-64.386655,archaeogeodesy_peru.csv,
1138m,archaeogeodesy.org,,-14.874086,-65.583568,archaeogeodesy_peru.csv,
1138m,archaeogeodesy.org,,-15.084842,-64.671242,archaeogeodesy_peru.csv,
1138m,archaeogeodesy.org,,-15.274149,-64.321508,archaeogeodesy_peru.csv,
1139m,archaeogeodesy.org,,-14.841090,-64.446332,archaeogeodesy_peru.csv,
113m,archaeogeodesy.org,,-14.780538,-65.625872,archaeogeodesy_peru.csv,
113m,archaeogeodesy.org,,-15.476288,-65.786764,archaeogeodesy_peru.csv,
113m,archaeogeodesy.org,,-15.349180,-65.819104,archaeogeodesy_peru.csv,
113m,archaeogeodesy.org,,-14.427370,-66.183814,archaeogeodesy_peru.csv,
113m,archaeogeodesy.org,,-15.674296,-65.662208,archaeogeodesy_peru.csv,
113m,archaeogeodesy.org,,-8.851940,-66.998147,archaeogeodesy_peru.csv,
113m,archaeogeodesy.org,,-9.934608,-67.597938,archaeogeodesy_peru.csv,
113m,archaeogeodesy.org,,-9.792227,-66.819088,archaeogeodesy_peru.csv,
113m,archaeogeodesy.org,,-10.521726,-67.707142,archaeogeodesy_peru.csv,
1141m,archaeogeodesy.org,,-14.264615,-65.604757,archaeogeodesy_peru.csv,
1144m,archaeogeodesy.org,,-14.825509,-65.687047,archaeogeodesy_peru.csv,
1144m,archaeogeodesy.org,,-15.102332,-65.797718,archaeogeodesy_peru.csv,
1145m,archaeogeodesy.org,,-14.131746,-64.424222,archaeogeodesy_peru.csv,
1145m,archaeogeodesy.org,,-14.767499,-66.247112,archaeogeodesy_peru.csv,
1145m,archaeogeodesy.org,,-9.346132,-59.310070,archaeogeodesy_peru.csv,
1146m,archaeogeodesy.org,,-15.010246,-66.083808,archaeogeodesy_peru.csv,
1147m,archaeogeodesy.org,,-14.531772,-65.497763,archaeogeodesy_peru.csv,
114m,archaeogeodesy.org,,-15.041661,-63.925152,archaeogeodesy_peru.csv,
114m,archaeogeodesy.org,,-15.266135,-63.869045,archaeogeodesy_peru.csv,
114m,archaeogeodesy.org,,-15.083650,-65.754441,archaeogeodesy_peru.csv,
114m,archaeogeodesy.org,,-15.784473,-65.677576,archaeogeodesy_peru.csv,
114m,archaeogeodesy.org,,-10.155802,-67.602770,archaeogeodesy_peru.csv,
114m,archaeogeodesy.org,,-9.946299,-67.419560,archaeogeodesy_peru.csv,
114m,archaeogeodesy.org,,-8.718514,-67.175525,archaeogeodesy_peru.csv,
114m,archaeogeodesy.org,,-10.004717,-67.493421,archaeogeodesy_peru.csv,
114m,archaeogeodesy.org,,-9.783650,-66.948052,archaeogeodesy_peru.csv,
114m,archaeogeodesy.org,,-11.226652,-68.529069,archaeogeodesy_peru.csv,
114m,archaeogeodesy.org,,-9.877976,-66.569905,archaeogeodesy_peru.csv,
1150m,archaeogeodesy.org,,-14.740773,-65.713181,archaeogeodesy_peru.csv,
1150m,archaeogeodesy.org,,-13.700004,-63.220687,archaeogeodesy_peru.csv,
1150m,archaeogeodesy.org,,-14.893975,-64.540064,archaeogeodesy_peru.csv,
1151m,archaeogeodesy.org,,-15.102663,-64.410117,archaeogeodesy_peru.csv,
1152m,archaeogeodesy.org,,-15.416867,-64.442176,archaeogeodesy_peru.csv,
1153m,archaeogeodesy.org,,-15.522108,-63.811373,archaeogeodesy_peru.csv,
1153m,archaeogeodesy.org,,-15.071934,-64.372517,archaeogeodesy_peru.csv,
1154m,archaeogeodesy.org,,-15.336883,-63.820459,archaeogeodesy_peru.csv,
1154m,archaeogeodesy.org,,-14.960370,-64.447196,archaeogeodesy_peru.csv,
1156m,archaeogeodesy.org,,-14.989865,-64.471250,archaeogeodesy_peru.csv,
1158m,archaeogeodesy.org,,-15.076275,-63.944659,archaeogeodesy_peru.csv,
115m,archaeogeodesy.org,,-14.808662,-64.369645,archaeogeodesy_peru.csv,
115m,archaeogeodesy.org,,-15.280267,-65.779212,archaeogeodesy_peru.csv,
115m,archaeogeodesy.org,,-15.666305,-65.791063,archaeogeodesy_peru.csv,
115m,archaeogeodesy.org,,-9.304562,-66.504839,archaeogeodesy_peru.csv,
115m,archaeogeodesy.org,,-10.236946,-67.380874,archaeogeodesy_peru.csv,
115m,archaeogeodesy.org,,-9.150368,-67.442547,archaeogeodesy_peru.csv,
1160m,archaeogeodesy.org,,-14.828362,-64.563775,archaeogeodesy_peru.csv,
1161m,archaeogeodesy.org,,-13.736572,-63.157972,archaeogeodesy_peru.csv,
1163m,archaeogeodesy.org,,-12.888313,-68.801581,archaeogeodesy_peru.csv,
1164m,archaeogeodesy.org,,-14.911824,-65.922687,archaeogeodesy_peru.csv,
1164m,archaeogeodesy.org,,-15.251798,-65.718649,archaeogeodesy_peru.csv,
1164m,archaeogeodesy.org,,-10.808996,-69.240494,archaeogeodesy_peru.csv,
1166m,archaeogeodesy.org,,-15.062255,-64.294104,archaeogeodesy_peru.csv,
1167m,archaeogeodesy.org,,-15.766384,-65.762673,archaeogeodesy_peru.csv,
1168m,archaeogeodesy.org,,-14.263371,-65.453081,archaeogeodesy_peru.csv,
1169m,archaeogeodesy.org,,-15.177026,-63.887928,archaeogeodesy_peru.csv,
1169m,archaeogeodesy.org,,-14.821532,-64.850451,archaeogeodesy_peru.csv,
116m,archaeogeodesy.org,,-14.222797,-65.422405,archaeogeodesy_peru.csv,
116m,archaeogeodesy.org,,-15.475855,-65.784111,archaeogeodesy_peru.csv,
116m,archaeogeodesy.org,,-15.052782,-65.811855,archaeogeodesy_peru.csv,
116m,archaeogeodesy.org,,-15.716680,-65.662513,archaeogeodesy_peru.csv,
116m,archaeogeodesy.org,,-15.222749,-65.410945,archaeogeodesy_peru.csv,
116m,archaeogeodesy.org,,-15.209819,-65.384015,archaeogeodesy_peru.csv,
116m,archaeogeodesy.org,,-10.785672,-68.370850,archaeogeodesy_peru.csv,
116m,archaeogeodesy.org,,-10.411493,-67.470329,archaeogeodesy_peru.csv,
116m,archaeogeodesy.org,,-10.285094,-67.630925,archaeogeodesy_peru.csv,
116m,archaeogeodesy.org,,-10.378673,-67.420622,archaeogeodesy_peru.csv,
116m,archaeogeodesy.org,,-10.325589,-67.534935,archaeogeodesy_peru.csv,
116m,archaeogeodesy.org,,-9.509543,-66.044677,archaeogeodesy_peru.csv,
1170,archaeogeodesy.org,,-13.761995,-63.360662,archaeogeodesy_peru.csv,
1170m,archaeogeodesy.org,,-14.901040,-65.264162,archaeogeodesy_peru.csv,
1170m,archaeogeodesy.org,,-15.084369,-65.844252,archaeogeodesy_peru.csv,
1170m,archaeogeodesy.org,,-15.417688,-65.592471,archaeogeodesy_peru.csv,
1171m,archaeogeodesy.org,,-14.937927,-65.325415,archaeogeodesy_peru.csv,
1171m,archaeogeodesy.org,,-15.061018,-63.949200,archaeogeodesy_peru.csv,
1171m,archaeogeodesy.org,,-14.732365,-66.255493,archaeogeodesy_peru.csv,
1172m,archaeogeodesy.org,,-14.589929,-64.630034,archaeogeodesy_peru.csv,
1173m,archaeogeodesy.org,,-14.875401,-65.239019,archaeogeodesy_peru.csv,
1173m,archaeogeodesy.org,,-14.217309,-65.415966,archaeogeodesy_peru.csv,
1177m,archaeogeodesy.org,,-14.935379,-65.664837,archaeogeodesy_peru.csv,
1178m,archaeogeodesy.org,,-14.694803,-65.457165,archaeogeodesy_peru.csv,
1178m,archaeogeodesy.org,,-14.510122,-65.527827,archaeogeodesy_peru.csv,
1179m,archaeogeodesy.org,,-14.812376,-65.646698,archaeogeodesy_peru.csv,
117m,archaeogeodesy.org,,-14.498214,-65.185078,archaeogeodesy_peru.csv,
117m,archaeogeodesy.org,,-14.747945,-65.547116,archaeogeodesy_peru.csv,
117m,archaeogeodesy.org,,-15.050963,-63.929169,archaeogeodesy_peru.csv,
117m,archaeogeodesy.org,,-14.848003,-65.945203,archaeogeodesy_peru.csv,
117m,archaeogeodesy.org,,-14.848073,-66.049872,archaeogeodesy_peru.csv,
117m,archaeogeodesy.org,,-14.908222,-65.922929,archaeogeodesy_peru.csv,
117m,archaeogeodesy.org,,-15.008487,-66.108942,archaeogeodesy_peru.csv,
117m,archaeogeodesy.org,,-15.016726,-66.035316,archaeogeodesy_peru.csv,
117m,archaeogeodesy.org,,-15.441689,-65.766099,archaeogeodesy_peru.csv,
117m,archaeogeodesy.org,,-15.226964,-65.828492,archaeogeodesy_peru.csv,
117m,archaeogeodesy.org,,-15.409851,-65.813113,archaeogeodesy_peru.csv,
117m,archaeogeodesy.org,,-15.140037,-65.247297,archaeogeodesy_peru.csv,
117m,archaeogeodesy.org,,-10.061242,-67.059183,archaeogeodesy_peru.csv,
117m,archaeogeodesy.org,,-9.795621,-67.220146,archaeogeodesy_peru.csv,
117m,archaeogeodesy.org,,-9.769761,-67.310952,archaeogeodesy_peru.csv,
117m,archaeogeodesy.org,,-9.529403,-67.673147,archaeogeodesy_peru.csv,
117m,archaeogeodesy.org,,-9.757051,-67.162249,archaeogeodesy_peru.csv,
117m,archaeogeodesy.org,,-9.921055,-67.165029,archaeogeodesy_peru.csv,
117m,archaeogeodesy.org,,-9.737376,-67.244877,archaeogeodesy_peru.csv,
1181m,archaeogeodesy.org,,-15.035255,-64.424537,archaeogeodesy_peru.csv,
1182m,archaeogeodesy.org,,-15.074015,-65.766382,archaeogeodesy_peru.csv,
1183m,archaeogeodesy.org,,-15.290657,-63.827233,archaeogeodesy_peru.csv,
1184m,archaeogeodesy.org,,-14.793980,-64.545503,archaeogeodesy_peru.csv,
1184m,archaeogeodesy.org,,-14.764473,-64.599666,archaeogeodesy_peru.csv,
1185m,archaeogeodesy.org,,-14.808040,-64.636977,archaeogeodesy_peru.csv,
1185m,archaeogeodesy.org,,-15.045675,-64.527161,archaeogeodesy_peru.csv,
1189m,archaeogeodesy.org,,-14.412612,-65.491590,archaeogeodesy_peru.csv,
1189m,archaeogeodesy.org,,-14.921823,-65.631051,archaeogeodesy_peru.csv,
1189m,archaeogeodesy.org,,-14.905675,-66.452657,archaeogeodesy_peru.csv,
1189m,archaeogeodesy.org,,-9.895056,-67.425323,archaeogeodesy_peru.csv,
118m,archaeogeodesy.org,,-14.924212,-65.441377,archaeogeodesy_peru.csv,
118m,archaeogeodesy.org,,-14.842900,-65.955444,archaeogeodesy_peru.csv,
118m,archaeogeodesy.org,,-15.069558,-65.735039,archaeogeodesy_peru.csv,
118m,archaeogeodesy.org,,-9.827059,-67.745751,archaeogeodesy_peru.csv,
118m,archaeogeodesy.org,,-10.380574,-67.617331,archaeogeodesy_peru.csv,
1190m,archaeogeodesy.org,,-14.723957,-65.494744,archaeogeodesy_peru.csv,
1191m,archaeogeodesy.org,,-14.530360,-65.639215,archaeogeodesy_peru.csv,
1191m,archaeogeodesy.org,,-14.816191,-64.417870,archaeogeodesy_peru.csv,
1191m,archaeogeodesy.org,,-15.037034,-64.517076,archaeogeodesy_peru.csv,
1192m,archaeogeodesy.org,,-14.692046,-64.604363,archaeogeodesy_peru.csv,
1194m,archaeogeodesy.org,,-14.248078,-65.991388,archaeogeodesy_peru.csv,
1195m,archaeogeodesy.org,,-14.611521,-65.527184,archaeogeodesy_peru.csv,
1195m,archaeogeodesy.org,,-13.746949,-63.174784,archaeogeodesy_peru.csv,
1195m,archaeogeodesy.org,,-14.823737,-64.309871,archaeogeodesy_peru.csv,
1195m,archaeogeodesy.org,,-10.186277,-67.531236,archaeogeodesy_peru.csv,
1196m,archaeogeodesy.org,,-14.540212,-64.555963,archaeogeodesy_peru.csv,
1196m,archaeogeodesy.org,,-15.353195,-65.143497,archaeogeodesy_peru.csv,
1197m,archaeogeodesy.org,,-14.835206,-64.646994,archaeogeodesy_peru.csv,
1197m,archaeogeodesy.org,,-15.206981,-64.475532,archaeogeodesy_peru.csv,
1198m,archaeogeodesy.org,,-14.988080,-64.659274,archaeogeodesy_peru.csv,
1199m,archaeogeodesy.org,,-14.985476,-64.736058,archaeogeodesy_peru.csv,
119m,archaeogeodesy.org,,-15.019200,-66.033812,archaeogeodesy_peru.csv,
119m,archaeogeodesy.org,,-15.588235,-65.716841,archaeogeodesy_peru.csv,
119m,archaeogeodesy.org,,-10.299530,-67.567107,archaeogeodesy_peru.csv,
119m,archaeogeodesy.org,,-10.109273,-62.553508,archaeogeodesy_peru.csv,
119m,archaeogeodesy.org,,-9.839227,-67.168993,archaeogeodesy_peru.csv,
119m,archaeogeodesy.org,,-9.930112,-67.624794,archaeogeodesy_peru.csv,
119m,archaeogeodesy.org,,-10.911735,-69.534198,archaeogeodesy_peru.csv,
119m,archaeogeodesy.org,,-10.909959,-69.530959,archaeogeodesy_peru.csv,
119m,archaeogeodesy.org,,-9.607701,-67.769073,archaeogeodesy_peru.csv,
119m,archaeogeodesy.org,,-10.713797,-69.322681,archaeogeodesy_peru.csv,
119m,archaeogeodesy.org,,-9.352700,-66.587869,archaeogeodesy_peru.csv,
119m,archaeogeodesy.org,,-10.380485,-67.617358,archaeogeodesy_peru.csv,
11m,archaeogeodesy.org,,-10.366695,-67.433366,archaeogeodesy_peru.csv,
"12,478m",archaeogeodesy.org,,-14.686921,-64.541243,archaeogeodesy_peru.csv,
1200m,archaeogeodesy.org,,-14.996611,-64.566822,archaeogeodesy_peru.csv,
1201m,archaeogeodesy.org,,-14.864740,-65.636593,archaeogeodesy_peru.csv,
1201m,archaeogeodesy.org,,-14.801060,-64.338659,archaeogeodesy_peru.csv,
1204m,archaeogeodesy.org,,-15.506872,-65.691732,archaeogeodesy_peru.csv,
1205m,archaeogeodesy.org,,-15.141904,-65.273876,archaeogeodesy_peru.csv,
1206m,archaeogeodesy.org,,-15.126692,-66.288050,archaeogeodesy_peru.csv,
1207m,archaeogeodesy.org,,-15.259781,-64.477477,archaeogeodesy_peru.csv,
1207m,archaeogeodesy.org,,-14.697145,-64.587664,archaeogeodesy_peru.csv,
1207m,archaeogeodesy.org,,-14.866478,-66.184198,archaeogeodesy_peru.csv,
1208m,archaeogeodesy.org,,-14.723377,-64.677662,archaeogeodesy_peru.csv,
1209m,archaeogeodesy.org,,-14.476465,-75.235022,archaeogeodesy_peru.csv,
120m,archaeogeodesy.org,,-14.807814,-65.570048,archaeogeodesy_peru.csv,
120m,archaeogeodesy.org,,-14.732179,-65.948403,archaeogeodesy_peru.csv,
120m,archaeogeodesy.org,,-14.983541,-65.977610,archaeogeodesy_peru.csv,
120m,archaeogeodesy.org,,-15.292500,-65.395224,archaeogeodesy_peru.csv,
120m,archaeogeodesy.org,,-9.414008,-58.232813,archaeogeodesy_peru.csv,
120m,archaeogeodesy.org,,-9.583536,-67.716161,archaeogeodesy_peru.csv,
120m,archaeogeodesy.org,,-9.604007,-67.766442,archaeogeodesy_peru.csv,
120m,archaeogeodesy.org,,-9.725234,-66.311428,archaeogeodesy_peru.csv,
120m,archaeogeodesy.org,,-9.813176,-67.094930,archaeogeodesy_peru.csv,
120m,archaeogeodesy.org,,-10.304988,-67.236038,archaeogeodesy_peru.csv,
120m,archaeogeodesy.org,,-10.102685,-67.552126,archaeogeodesy_peru.csv,
120m,archaeogeodesy.org,,-9.150926,-67.443342,archaeogeodesy_peru.csv,
1210m,archaeogeodesy.org,,-14.806060,-64.628606,archaeogeodesy_peru.csv,
1212m,archaeogeodesy.org,,-14.664445,-65.700786,archaeogeodesy_peru.csv,
1212m,archaeogeodesy.org,,-15.182152,-64.632806,archaeogeodesy_peru.csv,
1212m,archaeogeodesy.org,,-15.132979,-65.780016,archaeogeodesy_peru.csv,
1214m,archaeogeodesy.org,,-14.786133,-66.027736,archaeogeodesy_peru.csv,
1216m,archaeogeodesy.org,,-14.890350,-64.380593,archaeogeodesy_peru.csv,
1217m,archaeogeodesy.org,,-15.642111,-63.947640,archaeogeodesy_peru.csv,
1217m,archaeogeodesy.org,,-10.029067,-67.786549,archaeogeodesy_peru.csv,
1218m,archaeogeodesy.org,,-9.177329,-67.152196,archaeogeodesy_peru.csv,
121m,archaeogeodesy.org,,-13.938945,-66.715089,archaeogeodesy_peru.csv,
121m,archaeogeodesy.org,,-15.335877,-65.791946,archaeogeodesy_peru.csv,
121m,archaeogeodesy.org,,-15.695760,-65.815815,archaeogeodesy_peru.csv,
121m,archaeogeodesy.org,,-15.284991,-65.382090,archaeogeodesy_peru.csv,
121m,archaeogeodesy.org,,-10.109408,-62.554729,archaeogeodesy_peru.csv,
121m,archaeogeodesy.org,,-10.588331,-67.966906,archaeogeodesy_peru.csv,
121m,archaeogeodesy.org,,-9.543634,-67.232051,archaeogeodesy_peru.csv,
1221m,archaeogeodesy.org,,-13.896851,-63.023505,archaeogeodesy_peru.csv,
1221m,archaeogeodesy.org,,-15.313046,-65.809426,archaeogeodesy_peru.csv,
1222m,archaeogeodesy.org,,-15.141969,-65.893949,archaeogeodesy_peru.csv,
1222m,archaeogeodesy.org,,-15.527065,-65.669856,archaeogeodesy_peru.csv,
1223m,archaeogeodesy.org,,-14.922567,-65.899670,archaeogeodesy_peru.csv,
1224m,archaeogeodesy.org,,-15.466595,-63.876653,archaeogeodesy_peru.csv,
1224m,archaeogeodesy.org,,-14.500350,-66.316514,archaeogeodesy_peru.csv,
1225m,archaeogeodesy.org,,-14.442888,-65.524896,archaeogeodesy_peru.csv,
1225m,archaeogeodesy.org,,-13.854019,-63.279237,archaeogeodesy_peru.csv,
1225m,archaeogeodesy.org,,-15.195113,-64.518794,archaeogeodesy_peru.csv,
1226m,archaeogeodesy.org,,-14.837894,-64.558638,archaeogeodesy_peru.csv,
1229m,archaeogeodesy.org,,-14.753180,-65.805747,archaeogeodesy_peru.csv,
122m,archaeogeodesy.org,,-14.889814,-65.584493,archaeogeodesy_peru.csv,
122m,archaeogeodesy.org,,-15.296515,-65.381866,archaeogeodesy_peru.csv,
122m,archaeogeodesy.org,,-12.146522,-63.377667,archaeogeodesy_peru.csv,
122m,archaeogeodesy.org,,-10.235609,-62.486704,archaeogeodesy_peru.csv,
122m,archaeogeodesy.org,,-10.107008,-67.572370,archaeogeodesy_peru.csv,
122m,archaeogeodesy.org,,-10.221354,-67.272746,archaeogeodesy_peru.csv,
122m,archaeogeodesy.org,,-8.966156,-67.240726,archaeogeodesy_peru.csv,
122m,archaeogeodesy.org,,-8.785282,-67.047707,archaeogeodesy_peru.csv,
122m,archaeogeodesy.org,,-8.786872,-67.047894,archaeogeodesy_peru.csv,
122m,archaeogeodesy.org,,-9.308704,-66.505265,archaeogeodesy_peru.csv,
122m,archaeogeodesy.org,,-10.235609,-67.379126,archaeogeodesy_peru.csv,
122m,archaeogeodesy.org,,-10.004399,-67.494986,archaeogeodesy_peru.csv,
122m,archaeogeodesy.org,,-10.255446,-67.175232,archaeogeodesy_peru.csv,
122m,archaeogeodesy.org,,-10.326922,-67.536384,archaeogeodesy_peru.csv,
12309m,archaeogeodesy.org,,-14.710888,-75.165632,archaeogeodesy_peru.csv,
1231m,archaeogeodesy.org,,-14.354564,-65.376750,archaeogeodesy_peru.csv,
1231m,archaeogeodesy.org,,-15.193128,-65.887287,archaeogeodesy_peru.csv,
1232m,archaeogeodesy.org,,-14.628944,-65.773948,archaeogeodesy_peru.csv,
1232m,archaeogeodesy.org,,-13.814023,-65.567020,archaeogeodesy_peru.csv,
1233m,archaeogeodesy.org,,-14.210415,-65.446129,archaeogeodesy_peru.csv,
1234m,archaeogeodesy.org,,-15.650727,-63.870108,archaeogeodesy_peru.csv,
1235m,archaeogeodesy.org,,-15.162421,-65.248968,archaeogeodesy_peru.csv,
1235m,archaeogeodesy.org,,-9.830536,-67.169141,archaeogeodesy_peru.csv,
1236m,archaeogeodesy.org,,-15.000703,-64.777225,archaeogeodesy_peru.csv,
1236m,archaeogeodesy.org,,-15.517823,-65.754124,archaeogeodesy_peru.csv,
1237m,archaeogeodesy.org,,-15.415035,-65.586415,archaeogeodesy_peru.csv,
1238m,archaeogeodesy.org,,-14.845682,-66.242972,archaeogeodesy_peru.csv,
1239m,archaeogeodesy.org,,-14.944423,-65.832062,archaeogeodesy_peru.csv,
1239m,archaeogeodesy.org,,-15.050603,-65.759808,archaeogeodesy_peru.csv,
123m,archaeogeodesy.org,,-14.538791,-66.060751,archaeogeodesy_peru.csv,
123m,archaeogeodesy.org,,-14.841838,-65.928016,archaeogeodesy_peru.csv,
123m,archaeogeodesy.org,,-14.867334,-66.025016,archaeogeodesy_peru.csv,
123m,archaeogeodesy.org,,-15.453786,-65.814507,archaeogeodesy_peru.csv,
123m,archaeogeodesy.org,,-15.345562,-65.806056,archaeogeodesy_peru.csv,
123m,archaeogeodesy.org,,-15.203770,-65.746553,archaeogeodesy_peru.csv,
123m,archaeogeodesy.org,,-15.502010,-65.826888,archaeogeodesy_peru.csv,
123m,archaeogeodesy.org,,-15.211893,-65.495007,archaeogeodesy_peru.csv,
123m,archaeogeodesy.org,,-15.228027,-65.413673,archaeogeodesy_peru.csv,
123m,archaeogeodesy.org,,-9.767723,-67.349264,archaeogeodesy_peru.csv,
123m,archaeogeodesy.org,,-10.109176,-62.553588,archaeogeodesy_peru.csv,
123m,archaeogeodesy.org,,-10.072152,-67.320657,archaeogeodesy_peru.csv,
123m,archaeogeodesy.org,,-9.697984,-66.275211,archaeogeodesy_peru.csv,
1240m,archaeogeodesy.org,,-10.381404,-67.420806,archaeogeodesy_peru.csv,
1241m,archaeogeodesy.org,,-14.570980,-66.509157,archaeogeodesy_peru.csv,
1242m,archaeogeodesy.org,,-14.897156,-66.238967,archaeogeodesy_peru.csv,
1242m,archaeogeodesy.org,,-9.771626,-67.188054,archaeogeodesy_peru.csv,
1243m,archaeogeodesy.org,,-14.952889,-66.481679,archaeogeodesy_peru.csv,
1244m,archaeogeodesy.org,,-14.232295,-65.392867,archaeogeodesy_peru.csv,
1244m,archaeogeodesy.org,,-15.159234,-64.760585,archaeogeodesy_peru.csv,
1244m,archaeogeodesy.org,,-15.205812,-65.813080,archaeogeodesy_peru.csv,
1246m,archaeogeodesy.org,,-14.959328,-64.258345,archaeogeodesy_peru.csv,
1246m,archaeogeodesy.org,,-15.079368,-64.377742,archaeogeodesy_peru.csv,
1247m,archaeogeodesy.org,,-14.210956,-65.330876,archaeogeodesy_peru.csv,
124m,archaeogeodesy.org,,-14.740413,-65.455140,archaeogeodesy_peru.csv,
124m,archaeogeodesy.org,,-14.884517,-65.657638,archaeogeodesy_peru.csv,
124m,archaeogeodesy.org,,-15.051213,-63.929470,archaeogeodesy_peru.csv,
124m,archaeogeodesy.org,,-14.856805,-64.411585,archaeogeodesy_peru.csv,
124m,archaeogeodesy.org,,-14.837799,-66.027534,archaeogeodesy_peru.csv,
124m,archaeogeodesy.org,,-15.342946,-65.962494,archaeogeodesy_peru.csv,
124m,archaeogeodesy.org,,-15.454372,-65.795196,archaeogeodesy_peru.csv,
124m,archaeogeodesy.org,,-10.141459,-67.580370,archaeogeodesy_peru.csv,
124m,archaeogeodesy.org,,-9.932981,-67.463985,archaeogeodesy_peru.csv,
